CROP_NAME;ELEMENT;VERY_LOW;LOW;SLIGHTLY_LOW;NORMAL;HIGH;VERY_HIGH;VERY_LOW_COMMENTS;LOW_COMMENTS;SLIGHTLY_LOW_COMMENTS;NORMAL_COMMENTS;HIGH_COMMENTS;VERY_HIGH_COMMENTS;
POTATO (ONAWAY) (282);B;17,49;17,50;26,25;35,00;80,00;80,01;"As boron is important for cell division and an aid in calcium mobility, low levels can increase the incidence of ""hollow heart"" and poor storage quality. Potato has a relatively low requirement hence deficiency symptoms occurs mainly on soils with poor boron content (weathered sandy soils) or soils with a high fixing capacity (recently limed, peat soils, pH > 7)#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis";"As boron is important for cell division and an aid in calcium mobility, low levels can increase the incidence of ""hollow heart"" and poor storage quality. Potato has a relatively low requirement hence deficiency symptoms occurs mainly on soils with poor boron content (weathered sandy soils) or soils with a high fixing capacity (recently limed, peat soils, pH > 7)#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis";"As boron is important for cell division and an aid in calcium mobility, low levels can increase the incidence of ""hollow heart"" and poor storage quality. Potato has a relatively low requirement hence deficiency symptoms occurs mainly on soils with poor boron content (weathered sandy soils) or soils with a high fixing capacity (recently limed, peat soils, pH > 7)#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis";"Boron is linked to calcium mobility in the plant.  Apply corrections to maintain a good level of boron in the plant and decrease the possibility of ""hollow heart"" and poor potato storability#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis";Potatoes can be sensitive to boron toxicity. Avoid future boron applications.####;Potatoes can be sensitive to boron toxicity. Avoid future boron applications.####;
POTATO (NORLAND) (247);B;17,49;17,50;26,25;35,00;80,00;80,01;"As boron is important for cell division and an aid in calcium mobility, low levels can increase the incidence of ""hollow heart"" and poor storage quality. Potato has a relatively low requirement hence deficiency symptoms occurs mainly on soils with poor boron content (weathered sandy soils) or soils with a high fixing capacity (recently limed, peat soils, pH > 7)#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#1 week after 100% emergence. For moderate to severe deficiency, repeat applications may be necessary at 10-14 day intervals.";"As boron is important for cell division and an aid in calcium mobility, low levels can increase the incidence of ""hollow heart"" and poor storage quality. Potato has a relatively low requirement hence deficiency symptoms occurs mainly on soils with poor boron content (weathered sandy soils) or soils with a high fixing capacity (recently limed, peat soils, pH > 7)#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#1 week after 100% emergence. For moderate to severe deficiency, repeat applications may be necessary at 10-14 day intervals.";"As boron is important for cell division and an aid in calcium mobility, low levels can increase the incidence of ""hollow heart"" and poor storage quality. Potato has a relatively low requirement hence deficiency symptoms occurs mainly on soils with poor boron content (weathered sandy soils) or soils with a high fixing capacity (recently limed, peat soils, pH > 7)#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#1 week after 100% emergence. For moderate to severe deficiency, repeat applications may be necessary at 10-14 day intervals.";"Boron is linked to calcium mobility in the plant.  Apply corrections to maintain a good level of boron in the plant and decrease the possibility of ""hollow heart"" and poor potato storability#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#1 week after 100% emergence. For moderate to severe deficiency, repeat applications may be necessary at 10-14 day intervals.";Potatoes can be sensitive to boron toxicity. Avoid future boron applications.####;Potatoes can be sensitive to boron toxicity. Avoid future boron applications.####;
POTATO (NORLAND) (281);B;17,49;17,50;26,25;35,00;80,00;80,01;"As boron is important for cell division and an aid in calcium mobility, low levels can increase the incidence of ""hollow heart"" and poor storage quality. Potato has a relatively low requirement hence deficiency symptoms occurs mainly on soils with poor boron content (weathered sandy soils) or soils with a high fixing capacity (recently limed, peat soils, pH > 7)#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis";"As boron is important for cell division and an aid in calcium mobility, low levels can increase the incidence of ""hollow heart"" and poor storage quality. Potato has a relatively low requirement hence deficiency symptoms occurs mainly on soils with poor boron content (weathered sandy soils) or soils with a high fixing capacity (recently limed, peat soils, pH > 7)#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis";"As boron is important for cell division and an aid in calcium mobility, low levels can increase the incidence of ""hollow heart"" and poor storage quality. Potato has a relatively low requirement hence deficiency symptoms occurs mainly on soils with poor boron content (weathered sandy soils) or soils with a high fixing capacity (recently limed, peat soils, pH > 7)#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis";"Boron is linked to calcium mobility in the plant.  Apply corrections to maintain a good level of boron in the plant and decrease the possibility of ""hollow heart"" and poor potato storability#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis";Potatoes can be sensitive to boron toxicity. Avoid future boron applications.####;Potatoes can be sensitive to boron toxicity. Avoid future boron applications.####;
POTATO (NORLAND) (366);ZN;17,49;17,50;26,25;35,00;150,00;150,01;Zinc is important for many enzyme systems and early plant growth. Low levels may result in smaller leaf area an ultimately reduced photosynthetic activity by the plant.(less carbohydrate production, reduced yield)#YaraVita ZINTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis;Zinc is important for many enzyme systems and early plant growth. Low levels may result in smaller leaf area an ultimately reduced photosynthetic activity by the plant.(less carbohydrate production, reduced yield)#YaraVita ZINTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis;Zinc is important for many enzyme systems and early plant growth. Low levels may result in smaller leaf area an ultimately reduced photosynthetic activity by the plant.(less carbohydrate production, reduced yield)#YaraVita ZINTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis;Zinc is important for many enzyme systems and early plant growth. Low levels may result in smaller leaf area an ultimately reduced photosynthetic activity by the plant.(less carbohydrate production, reduced yield)#YaraVita ZINTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis;A high level should not present problems for this crop and may be caused by pesticide residue####;A high level should not present problems for this crop and may be caused by pesticide residue####;
POTATO (NORKOTA) (253);B;17,49;17,50;26,25;35,00;80,00;80,01;"As boron is important for cell division and an aid in calcium mobility, low levels can increase the incidence of ""hollow heart"" and poor storage quality. Potato has a relatively low requirement hence deficiency symptoms occurs mainly on soils with poor boron content (weathered sandy soils) or soils with a high fixing capacity (recently limed, peat soils, pH > 7)#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#1 week after 100% emergence. For moderate to severe deficiency, repeat applications may be necessary at 10-14 day intervals.";"As boron is important for cell division and an aid in calcium mobility, low levels can increase the incidence of ""hollow heart"" and poor storage quality. Potato has a relatively low requirement hence deficiency symptoms occurs mainly on soils with poor boron content (weathered sandy soils) or soils with a high fixing capacity (recently limed, peat soils, pH > 7)#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#1 week after 100% emergence. For moderate to severe deficiency, repeat applications may be necessary at 10-14 day intervals.";"As boron is important for cell division and an aid in calcium mobility, low levels can increase the incidence of ""hollow heart"" and poor storage quality. Potato has a relatively low requirement hence deficiency symptoms occurs mainly on soils with poor boron content (weathered sandy soils) or soils with a high fixing capacity (recently limed, peat soils, pH > 7)#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#1 week after 100% emergence. For moderate to severe deficiency, repeat applications may be necessary at 10-14 day intervals.";"Boron is linked to calcium mobility in the plant.  Apply corrections to maintain a good level of boron in the plant and decrease the possibility of ""hollow heart"" and poor potato storability#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#1 week after 100% emergence. For moderate to severe deficiency, repeat applications may be necessary at 10-14 day intervals.";Potatoes can be sensitive to boron toxicity. Avoid future boron applications.####;Potatoes can be sensitive to boron toxicity. Avoid future boron applications.####;
POTATO (NORKOTA) (286);B;17,49;17,50;26,25;35,00;80,00;80,01;"As boron is important for cell division and an aid in calcium mobility, low levels can increase the incidence of ""hollow heart"" and poor storage quality. Potato has a relatively low requirement hence deficiency symptoms occurs mainly on soils with poor boron content (weathered sandy soils) or soils with a high fixing capacity (recently limed, peat soils, pH > 7)#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis";"As boron is important for cell division and an aid in calcium mobility, low levels can increase the incidence of ""hollow heart"" and poor storage quality. Potato has a relatively low requirement hence deficiency symptoms occurs mainly on soils with poor boron content (weathered sandy soils) or soils with a high fixing capacity (recently limed, peat soils, pH > 7)#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis";"As boron is important for cell division and an aid in calcium mobility, low levels can increase the incidence of ""hollow heart"" and poor storage quality. Potato has a relatively low requirement hence deficiency symptoms occurs mainly on soils with poor boron content (weathered sandy soils) or soils with a high fixing capacity (recently limed, peat soils, pH > 7)#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis";"Boron is linked to calcium mobility in the plant.  Apply corrections to maintain a good level of boron in the plant and decrease the possibility of ""hollow heart"" and poor potato storability#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis";Potatoes can be sensitive to boron toxicity. Avoid future boron applications.####;Potatoes can be sensitive to boron toxicity. Avoid future boron applications.####;
POTATO (NORKOTA) (363);ZN;17,49;17,50;26,25;35,00;150,00;150,01;Zinc is important for many enzyme systems and early plant growth. Low levels may result in smaller leaf area an ultimately reduced photosynthetic activity by the plant.(less carbohydrate production, reduced yield)#YaraVita ZINTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis;Zinc is important for many enzyme systems and early plant growth. Low levels may result in smaller leaf area an ultimately reduced photosynthetic activity by the plant.(less carbohydrate production, reduced yield)#YaraVita ZINTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis;Zinc is important for many enzyme systems and early plant growth. Low levels may result in smaller leaf area an ultimately reduced photosynthetic activity by the plant.(less carbohydrate production, reduced yield)#YaraVita ZINTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis;Zinc is important for many enzyme systems and early plant growth. Low levels may result in smaller leaf area an ultimately reduced photosynthetic activity by the plant.(less carbohydrate production, reduced yield)#YaraVita ZINTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis;A high level should not present problems for this crop and may be caused by pesticide residue####;A high level should not present problems for this crop and may be caused by pesticide residue####;
POTATO (KENNEBEC) (248);B;17,49;17,50;26,25;35,00;80,00;80,01;"As boron is important for cell division and an aid in calcium mobility, low levels can increase the incidence of ""hollow heart"" and poor storage quality. Potato has a relatively low requirement hence deficiency symptoms occurs mainly on soils with poor boron content (weathered sandy soils) or soils with a high fixing capacity (recently limed, peat soils, pH > 7)#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#1 week after 100% emergence. For moderate to severe deficiency, repeat applications may be necessary at 10-14 day intervals.";"As boron is important for cell division and an aid in calcium mobility, low levels can increase the incidence of ""hollow heart"" and poor storage quality. Potato has a relatively low requirement hence deficiency symptoms occurs mainly on soils with poor boron content (weathered sandy soils) or soils with a high fixing capacity (recently limed, peat soils, pH > 7)#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#1 week after 100% emergence. For moderate to severe deficiency, repeat applications may be necessary at 10-14 day intervals.";"As boron is important for cell division and an aid in calcium mobility, low levels can increase the incidence of ""hollow heart"" and poor storage quality. Potato has a relatively low requirement hence deficiency symptoms occurs mainly on soils with poor boron content (weathered sandy soils) or soils with a high fixing capacity (recently limed, peat soils, pH > 7)#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#1 week after 100% emergence. For moderate to severe deficiency, repeat applications may be necessary at 10-14 day intervals.";"Boron is linked to calcium mobility in the plant.  Apply corrections to maintain a good level of boron in the plant and decrease the possibility of ""hollow heart"" and poor potato storability#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#1 week after 100% emergence. For moderate to severe deficiency, repeat applications may be necessary at 10-14 day intervals.";Potatoes can be sensitive to boron toxicity. Avoid future boron applications.####;Potatoes can be sensitive to boron toxicity. Avoid future boron applications.####;
POTATO (KENNEBEC) (279);B;17,49;17,50;26,25;35,00;80,00;80,01;"As boron is important for cell division and an aid in calcium mobility, low levels can increase the incidence of ""hollow heart"" and poor storage quality. Potato has a relatively low requirement hence deficiency symptoms occurs mainly on soils with poor boron content (weathered sandy soils) or soils with a high fixing capacity (recently limed, peat soils, pH > 7)#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis";"As boron is important for cell division and an aid in calcium mobility, low levels can increase the incidence of ""hollow heart"" and poor storage quality. Potato has a relatively low requirement hence deficiency symptoms occurs mainly on soils with poor boron content (weathered sandy soils) or soils with a high fixing capacity (recently limed, peat soils, pH > 7)#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis";"As boron is important for cell division and an aid in calcium mobility, low levels can increase the incidence of ""hollow heart"" and poor storage quality. Potato has a relatively low requirement hence deficiency symptoms occurs mainly on soils with poor boron content (weathered sandy soils) or soils with a high fixing capacity (recently limed, peat soils, pH > 7)#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis";"Boron is linked to calcium mobility in the plant.  Apply corrections to maintain a good level of boron in the plant and decrease the possibility of ""hollow heart"" and poor potato storability#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis";Potatoes can be sensitive to boron toxicity. Avoid future boron applications.####;Potatoes can be sensitive to boron toxicity. Avoid future boron applications.####;
POTATO (KENNEBEC) (355);ZN;17,49;17,50;26,25;35,00;150,00;150,01;Zinc is important for many enzyme systems and early plant growth. Low levels may result in smaller leaf area an ultimately reduced photosynthetic activity by the plant.(less carbohydrate production, reduced yield)#YaraVita ZINTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis;Zinc is important for many enzyme systems and early plant growth. Low levels may result in smaller leaf area an ultimately reduced photosynthetic activity by the plant.(less carbohydrate production, reduced yield)#YaraVita ZINTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis;Zinc is important for many enzyme systems and early plant growth. Low levels may result in smaller leaf area an ultimately reduced photosynthetic activity by the plant.(less carbohydrate production, reduced yield)#YaraVita ZINTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis;Zinc is important for many enzyme systems and early plant growth. Low levels may result in smaller leaf area an ultimately reduced photosynthetic activity by the plant.(less carbohydrate production, reduced yield)#YaraVita ZINTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis;A high level should not present problems for this crop and may be caused by pesticide residue####;A high level should not present problems for this crop and may be caused by pesticide residue####;
POTATO (R. BURBANK);B;17,49;17,50;26,25;35,00;80,00;80,01;"As boron is important for cell division and an aid in calcium mobility, low levels can increase the incidence of ""hollow heart"" and poor storage quality. Potato has a relatively low requirement hence deficiency symptoms occurs mainly on soils with poor boron content (weathered sandy soils) or soils with a high fixing capacity (recently limed, peat soils, pH > 7)#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#1 week after 100% emergence. For moderate to severe deficiency, repeat applications may be necessary at 10-14 day intervals.";"As boron is important for cell division and an aid in calcium mobility, low levels can increase the incidence of ""hollow heart"" and poor storage quality. Potato has a relatively low requirement hence deficiency symptoms occurs mainly on soils with poor boron content (weathered sandy soils) or soils with a high fixing capacity (recently limed, peat soils, pH > 7)#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#1 week after 100% emergence. For moderate to severe deficiency, repeat applications may be necessary at 10-14 day intervals.";"As boron is important for cell division and an aid in calcium mobility, low levels can increase the incidence of ""hollow heart"" and poor storage quality. Potato has a relatively low requirement hence deficiency symptoms occurs mainly on soils with poor boron content (weathered sandy soils) or soils with a high fixing capacity (recently limed, peat soils, pH > 7)#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#1 week after 100% emergence. For moderate to severe deficiency, repeat applications may be necessary at 10-14 day intervals.";"Boron is linked to calcium mobility in the plant.  Apply corrections to maintain a good level of boron in the plant and decrease the possibility of ""hollow heart"" and poor potato storability#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#1 week after 100% emergence. For moderate to severe deficiency, repeat applications may be necessary at 10-14 day intervals.";Potatoes can be sensitive to boron toxicity. Avoid future boron applications.####;Potatoes can be sensitive to boron toxicity. Avoid future boron applications.####;
POTATO (R. BURBANK) (283);B;17,49;17,50;26,25;35,00;80,00;80,01;"As boron is important for cell division and an aid in calcium mobility, low levels can increase the incidence of ""hollow heart"" and poor storage quality. Potato has a relatively low requirement hence deficiency symptoms occurs mainly on soils with poor boron content (weathered sandy soils) or soils with a high fixing capacity (recently limed, peat soils, pH > 7)#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis";"As boron is important for cell division and an aid in calcium mobility, low levels can increase the incidence of ""hollow heart"" and poor storage quality. Potato has a relatively low requirement hence deficiency symptoms occurs mainly on soils with poor boron content (weathered sandy soils) or soils with a high fixing capacity (recently limed, peat soils, pH > 7)#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis";"As boron is important for cell division and an aid in calcium mobility, low levels can increase the incidence of ""hollow heart"" and poor storage quality. Potato has a relatively low requirement hence deficiency symptoms occurs mainly on soils with poor boron content (weathered sandy soils) or soils with a high fixing capacity (recently limed, peat soils, pH > 7)#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis";"Boron is linked to calcium mobility in the plant.  Apply corrections to maintain a good level of boron in the plant and decrease the possibility of ""hollow heart"" and poor potato storability#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis";Potatoes can be sensitive to boron toxicity. Avoid future boron applications.####;Potatoes can be sensitive to boron toxicity. Avoid future boron applications.####;
POTATO (SNOWDEN) (361);ZN;17,49;17,50;26,25;35,00;60,00;60,01;Zinc is important for many enzyme systems and early plant growth. Low levels may result in smaller leaf area an ultimately reduced photosynthetic activity by the plant.(less carbohydrate production, reduced yield)#YaraVita ZINTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis;Zinc is important for many enzyme systems and early plant growth. Low levels may result in smaller leaf area an ultimately reduced photosynthetic activity by the plant.(less carbohydrate production, reduced yield)#YaraVita ZINTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis;Zinc is important for many enzyme systems and early plant growth. Low levels may result in smaller leaf area an ultimately reduced photosynthetic activity by the plant.(less carbohydrate production, reduced yield)#YaraVita ZINTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis;Zinc is important for many enzyme systems and early plant growth. Low levels may result in smaller leaf area an ultimately reduced photosynthetic activity by the plant.(less carbohydrate production, reduced yield)#YaraVita ZINTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis;A high level should not present problems for this crop and may be caused by pesticide residue####;A high level should not present problems for this crop and may be caused by pesticide residue####;
POTATO (SUPERIOR) (253);B;17,49;17,50;26,25;35,00;50,00;50,01;"As boron is important for cell division and an aid in calcium mobility, low levels can increase the incidence of ""hollow heart"" and poor storage quality. Potato has a relatively low requirement hence deficiency symptoms occurs mainly on soils with poor boron content (weathered sandy soils) or soils with a high fixing capacity (recently limed, peat soils, pH > 7)#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#1 week after 100% emergence. For moderate to severe deficiency, repeat applications may be necessary at 10-14 day intervals.";"As boron is important for cell division and an aid in calcium mobility, low levels can increase the incidence of ""hollow heart"" and poor storage quality. Potato has a relatively low requirement hence deficiency symptoms occurs mainly on soils with poor boron content (weathered sandy soils) or soils with a high fixing capacity (recently limed, peat soils, pH > 7)#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#1 week after 100% emergence. For moderate to severe deficiency, repeat applications may be necessary at 10-14 day intervals.";"As boron is important for cell division and an aid in calcium mobility, low levels can increase the incidence of ""hollow heart"" and poor storage quality. Potato has a relatively low requirement hence deficiency symptoms occurs mainly on soils with poor boron content (weathered sandy soils) or soils with a high fixing capacity (recently limed, peat soils, pH > 7)#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#1 week after 100% emergence. For moderate to severe deficiency, repeat applications may be necessary at 10-14 day intervals.";"Boron is linked to calcium mobility in the plant.  Apply corrections to maintain a good level of boron in the plant and decrease the possibility of ""hollow heart"" and poor potato storability#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#1 week after 100% emergence. For moderate to severe deficiency, repeat applications may be necessary at 10-14 day intervals.";Potatoes can be sensitive to boron toxicity. Avoid future boron applications.####;Potatoes can be sensitive to boron toxicity. Avoid future boron applications.####;
POTATO (SUPERIOR) (286);B;17,49;17,50;26,25;35,00;50,00;50,01;"As boron is important for cell division and an aid in calcium mobility, low levels can increase the incidence of ""hollow heart"" and poor storage quality. Potato has a relatively low requirement hence deficiency symptoms occurs mainly on soils with poor boron content (weathered sandy soils) or soils with a high fixing capacity (recently limed, peat soils, pH > 7)#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis";"As boron is important for cell division and an aid in calcium mobility, low levels can increase the incidence of ""hollow heart"" and poor storage quality. Potato has a relatively low requirement hence deficiency symptoms occurs mainly on soils with poor boron content (weathered sandy soils) or soils with a high fixing capacity (recently limed, peat soils, pH > 7)#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis";"As boron is important for cell division and an aid in calcium mobility, low levels can increase the incidence of ""hollow heart"" and poor storage quality. Potato has a relatively low requirement hence deficiency symptoms occurs mainly on soils with poor boron content (weathered sandy soils) or soils with a high fixing capacity (recently limed, peat soils, pH > 7)#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis";"Boron is linked to calcium mobility in the plant.  Apply corrections to maintain a good level of boron in the plant and decrease the possibility of ""hollow heart"" and poor potato storability#YaraVita  BORTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis";Potatoes can be sensitive to boron toxicity. Avoid future boron applications.####;Potatoes can be sensitive to boron toxicity. Avoid future boron applications.####;
POTATO (SUPERIOR) (363);ZN;17,49;17,50;26,25;35,00;150,00;150,01;Zinc is important for many enzyme systems and early plant growth. Low levels may result in smaller leaf area an ultimately reduced photosynthetic activity by the plant.(less carbohydrate production, reduced yield)#YaraVita ZINTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis;Zinc is important for many enzyme systems and early plant growth. Low levels may result in smaller leaf area an ultimately reduced photosynthetic activity by the plant.(less carbohydrate production, reduced yield)#YaraVita ZINTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis;Zinc is important for many enzyme systems and early plant growth. Low levels may result in smaller leaf area an ultimately reduced photosynthetic activity by the plant.(less carbohydrate production, reduced yield)#YaraVita ZINTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis;Zinc is important for many enzyme systems and early plant growth. Low levels may result in smaller leaf area an ultimately reduced photosynthetic activity by the plant.(less carbohydrate production, reduced yield)#YaraVita ZINTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis;A high level should not present problems for this crop and may be caused by pesticide residue####;A high level should not present problems for this crop and may be caused by pesticide residue####;
POTATO (SNOWDEN) (361);ZN;17,49;17,50;26,25;35,00;60,00;60,01;Zinc is important for many enzyme systems and early plant growth. Low levels may result in smaller leaf area an ultimately reduced photosynthetic activity by the plant.(less carbohydrate production, reduced yield)#YaraVita ZINTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis;Zinc is important for many enzyme systems and early plant growth. Low levels may result in smaller leaf area an ultimately reduced photosynthetic activity by the plant.(less carbohydrate production, reduced yield)#YaraVita ZINTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis;Zinc is important for many enzyme systems and early plant growth. Low levels may result in smaller leaf area an ultimately reduced photosynthetic activity by the plant.(less carbohydrate production, reduced yield)#YaraVita ZINTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis;Zinc is important for many enzyme systems and early plant growth. Low levels may result in smaller leaf area an ultimately reduced photosynthetic activity by the plant.(less carbohydrate production, reduced yield)#YaraVita ZINTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis;A high level should not present problems for this crop and may be caused by pesticide residue####;A high level should not present problems for this crop and may be caused by pesticide residue####;
POTATO (ATLANTIC) (365);MN;19,49;19,50;29,25;39,00;300,00;300,01;####;####;####;####;####;####;
POTATO (ATLANTIC) (374);MN;19,49;19,50;29,25;39,00;300,00;300,01;####;####;####;####;####;####;
POTATO (SHEPODY) (368);MN;19,49;19,50;29,25;39,00;300,00;300,01;####;####;####;####;####;####;
POTATO (SHEPODY) (377);MN;19,49;19,50;29,25;39,00;300,00;300,01;####;####;####;####;####;####;
POTATO (ONAWAY) (371);MN;19,49;19,50;29,25;39,00;300,00;300,01;####;####;####;####;####;####;
POTATO (ONAWAY) (380);MN;19,49;19,50;29,25;39,00;300,00;300,01;####;####;####;####;####;####;
POTATO (NORLAND) (366);MN;19,49;19,50;29,25;39,00;300,00;300,01;####;####;####;####;####;####;
POTATO (NORLAND) (375);MN;19,49;19,50;29,25;39,00;300,00;300,01;####;####;####;####;####;####;
POTATO (NORKOTA) (372);MN;19,49;19,50;29,25;39,00;400,00;400,01;####;####;####;####;####;####;
POTATO (NORKOTA) (381);MN;19,49;19,50;29,25;39,00;400,00;400,01;####;####;####;####;####;####;
POTATO (KENNEBEC) (364);MN;19,49;19,50;29,25;39,00;300,00;300,01;####;####;####;####;####;####;
POTATO (KENNEBEC) (373);MN;19,49;19,50;29,25;39,00;300,00;300,01;####;####;####;####;####;####;
POTATO (R. BURBANK) (369);MN;19,49;19,50;29,25;39,00;300,00;300,01;####;####;####;####;####;####;
POTATO (R. BURBANK) (378);MN;19,49;19,50;29,25;39,00;300,00;300,01;####;####;####;####;####;####;
POTATO (SUPERIOR) (372);MN;19,49;19,50;29,25;39,00;250,00;250,01;####;####;####;####;####;####;
POTATO (SUPERIOR) (381);MN;19,49;19,50;29,25;39,00;250,00;250,01;####;####;####;####;####;####;
POTATO (ATLANTIC) (245);ZN;19,99;20,00;30,00;40,00;150,00;150,01;Normal Level####;Normal Level####;Normal Level####;Good level####;Unusually high level for this crop.####;Unusually high level for this crop.####;
POTATO (ATLANTIC) (278);ZN;19,99;20,00;30,00;40,00;150,00;150,01;Zinc is important for many enzyme systems and early plant growth. Low levels may result in smaller leaf area an ultimately reduced photosynthetic activity by the plant.(less carbohydrate production, reduced yield)#YaraVita ZINTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis;Zinc is important for many enzyme systems and early plant growth. Low levels may result in smaller leaf area an ultimately reduced photosynthetic activity by the plant.(less carbohydrate production, reduced yield)#YaraVita ZINTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis;Zinc is important for many enzyme systems and early plant growth. Low levels may result in smaller leaf area an ultimately reduced photosynthetic activity by the plant.(less carbohydrate production, reduced yield)#YaraVita ZINTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis;Zinc is important for many enzyme systems and early plant growth. Low levels may result in smaller leaf area an ultimately reduced photosynthetic activity by the plant.(less carbohydrate production, reduced yield)#YaraVita ZINTRAC#1L/ha#Water rate: 200L/ha#Required based on petiole analysis;A high level should not present problems for this crop and may be caused by pesticide residue####;A high level should not present problems for this crop and may be caused by pesticide residue####;
POTATO (SHEPODY) (249);ZN;19,99;20,00;30,00;40,00;150,00;150,01;Normal Level####;Normal Level####;Normal Level####;Good level####;Unusually high level for this crop.####;Unusually high level for this crop.####;
POTATO (ONAWAY) (252);ZN;19,99;20,00;30,00;40,00;150,00;150,01;Normal Level####;Normal Level####;Normal Level####;Good level####;Unusually high level for this crop.####;Unusually high level for this crop.####;
